Color,Direction,Eccentricity (degrees),Reaction Time (s),Correctness,Name,Trial,Circle Size (degrees),Experiment Name,Background Color
"[0, 0, 255]",0,10,0.5467393029975938,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",0,20,0.6501479619983002,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,10,0.3962071930000093,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,0,0.23901042400393635,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,20,0.19865692000166746,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",2,20,0.3712934849972953,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,10,0.5708441030001268,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,10,0.0906630750032491,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,20,0.14266871199652087,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,10,0.042598924999765586,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",0,0,0.5095183999947039,0,Mingda,1,8,BY,BLACK
"[255, 255, 0]",0,0,0.1453543140014517,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,10,0.2958397859983961,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,0,0.44914117099688156,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,20,0.7435212620039238,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",2,0,0.5828683959989576,0,Mingda,1,8,BY,BLACK
"[255, 255, 0]",2,10,0.27272586499748286,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,0,0.4519844530004775,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,0,0.44311046300572343,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,0,0.3600109499966493,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,10,0.594515570999647,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,20,0.05293108600017149,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",0,20,0.0466916779987514,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,10,0.41804171400144696,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,20,0.34201267999742413,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,10,0.7985601300024427,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",2,0,0.3674433600026532,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,10,0.28773085200373316,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,0,0.42582435099757276,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,20,0.18798899499961408,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,0,0.24559748300089268,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",2,20,0.8151902120007435,0,Mingda,1,8,BY,BLACK
"[255, 255, 0]",2,0,0.11430557699350175,0,Mingda,1,8,BY,BLACK
"[255, 255, 0]",0,20,0.03512156599754235,0,Mingda,1,8,BY,BLACK
"[255, 255, 0]",2,20,0.26070940099452855,0,Mingda,1,8,BY,BLACK
"[255, 255, 0]",2,10,0.519917138000892,0,Mingda,1,8,BY,BLACK
"[255, 255, 0]",0,20,0.4344530750022386,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,10,0.2275265770003898,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,10,0.420594588998938,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,0,0.13094124200142687,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",2,20,0.2588839800009737,0,Mingda,1,8,BY,BLACK
"[255, 255, 0]",2,20,0.4724607099997229,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,10,0.6684923209977569,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",2,10,0.4520839379983954,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,10,0.06717453500459669,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",0,20,0.7291050969943171,0,Mingda,1,8,BY,BLACK
"[255, 255, 0]",0,0,0.4859111989935627,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,10,0.08630451499629999,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,0,0.15100278300087666,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",0,0,0.48505754100187914,0,Mingda,1,8,BY,BLACK
"[255, 255, 0]",2,20,0.11652885500370758,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,20,0.5551836349986843,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",2,10,0.42279808299645083,0,Mingda,1,8,BY,BLACK
"[255, 255, 0]",2,20,0.21042927099915687,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,0,0.6184460259974003,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",0,0,0.2615893070033053,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,10,0.7932051220050198,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",2,0,0.07391844499943545,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,20,0.1233361699996749,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,0,0.546193176000088,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,0,0.4740790659998311,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",2,0,0.3850944919977337,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,0,0.2755263810031465,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",0,10,0.19708100100251613,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,0,0.11359817199991085,1,Mingda,1,8,BY,BLACK
"[255, 255, 0]",0,0,0.2842696410007193,0,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,20,0.25368153100134805,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,10,0.1894546929979697,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,20,0.13451771200197982,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",0,0,0.39018564699654235,1,Mingda,1,8,BY,BLACK
"[0, 0, 255]",2,0,0.5197060479986249,1,Mingda,1,8,BY,BLACK
