trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon_2.started,polygon_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,gender (m/f),age,participant,date,expName,psychopyVersion,frameRate,
49,0,49,0,803.003318946001,None,f,1,0.3465743699998711,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
50,0,50,0,804.9534269690048,None,f,1,0.4662169779985561,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
51,0,51,0,807.2202606380015,None,j,1,0.38158125900372397,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
52,0,52,0,809.4033089930017,None,j,1,0.3726906340016285,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
53,0,53,0,811.2867535270052,None,j,1,0.33960194200335536,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
54,0,54,0,813.1362560740017,None,j,1,0.30805019899707986,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
55,0,55,0,815.0531784010018,None,j,1,0.2960702920026961,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
56,0,56,0,817.0693367740023,None,j,1,0.26483282299886923,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
57,0,57,0,819.152715535005,None,j,0,0.2694105609989492,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
58,0,58,0,821.2859935420056,None,f,1,0.4679498550030985,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
59,0,59,0,823.453133425006,None,j,1,0.40077644400298595,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
60,0,60,0,825.8358876530037,None,j,1,0.400158336997265,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
61,0,61,0,828.1525506469989,None,f,1,0.36718305599788437,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
62,0,62,0,830.2191111800057,None,j,1,0.45953588699921966,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
63,0,63,0,832.2689995879991,None,j,1,0.42659218100016005,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
64,0,64,0,834.4189917490003,None,f,1,0.3865212099990458,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
65,0,65,0,836.7027270660037,None,j,1,0.401652427004592,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
66,0,66,0,838.7849619789995,None,j,1,0.34006172999943374,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
67,0,67,0,840.6518820220008,None,j,1,0.39556524100044044,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
68,0,68,0,842.701711765003,None,f,1,0.36448124200251186,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
69,0,69,0,844.7691472150036,None,j,1,0.42190032600046834,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
70,0,70,0,847.1851721420026,None,f,1,0.37906900600501103,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
71,0,71,0,849.5518092720013,None,j,1,0.34624233100475976,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
72,0,72,0,851.4018258990036,None,f,1,0.40812038099829806,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
73,0,73,0,853.7682888160052,None,j,1,0.40265586099849315,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
74,0,74,0,856.0018919440045,None,f,1,0.5028316500029177,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
75,0,75,0,858.4854120550008,None,j,1,0.3193390750020626,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
76,0,76,0,860.5181594099995,None,f,1,0.37356952000118326,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
77,0,77,0,862.651569200003,None,f,1,0.35174883600120666,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
78,0,78,0,864.868067428004,None,f,1,0.33632371299609076,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
79,0,79,0,866.7846235070028,None,f,1,0.34865582099882886,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
80,0,80,0,869.0345873110055,None,j,1,0.3561176779985544,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
81,0,81,0,871.3516787449989,None,j,1,0.3135010219994001,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
82,0,82,0,873.3011873780051,None,j,1,0.3029033970015007,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
83,0,83,0,875.1844603620048,None,j,1,0.3265504070004681,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
84,0,84,0,877.1843911390024,None,f,1,0.3798623589973431,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
85,0,85,0,879.5341671749993,None,f,1,0.30840651099424576,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
86,0,86,0,881.4340476229991,None,f,1,0.3886082199969678,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
87,0,87,0,883.7513062930011,None,j,1,0.3405722199968295,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
88,0,88,0,885.9175417030056,None,j,1,0.32286574500176357,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
89,0,89,0,888.167428397006,None,j,1,0.34285709200048586,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
90,0,90,0,890.4507516209997,None,f,1,0.5915401489983196,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
91,0,91,0,892.6007474050057,None,j,1,0.37542479599505896,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
92,0,92,0,894.8006104160013,None,j,1,0.25140247299714247,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
93,0,93,0,896.8675782179998,None,j,1,0.27524517600249965,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
94,0,94,0,898.917206392005,None,f,1,0.35871306899935007,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
95,0,95,0,900.950907546001,None,f,1,0.4381585530063603,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
96,0,96,0,902.9508998580059,None,f,1,0.3468213449959876,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
97,0,97,0,905.2839715959999,None,f,1,0.22928918000252452,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
98,0,98,0,907.3837462450028,None,f,1,0.3093511210026918,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
99,0,99,0,909.4001700580047,None,f,1,0.24042576899955748,m,19,mingda_blue_yellow,2020_Aug_20_1143,DualColor_blue_yellow,2020.1.2,60.11465319204033,
