trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon_2.started,polygon_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,gender (m/f),age,participant,date,expName,psychopyVersion,frameRate,
72,0,72,0,335.17631699600315,None,j,1,0.31426235099934274,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
73,0,73,0,337.14263158900576,None,j,1,0.45563200899778167,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
74,0,74,0,339.5095750460023,None,f,1,0.36974394699791446,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
75,0,75,0,341.75950338600524,None,f,1,0.38878488399495836,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
76,0,76,0,343.7593087730056,None,f,1,0.2699046729976544,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
77,0,77,0,345.72585664500366,None,j,1,0.3561433360009687,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
78,0,78,0,347.64219281600526,None,j,1,0.3748035710013937,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
79,0,79,0,349.64212215900625,None,f,1,0.31687021700054174,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
80,0,80,0,351.7586855640038,None,f,1,0.28622506099782186,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
81,0,81,0,353.67581533600605,None,f,1,0.2764585410041036,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
82,0,82,0,355.75863937300164,None,f,1,0.2699945850035874,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
83,0,83,0,357.70856615800585,None,j,1,0.35092067000368843,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
84,0,84,0,359.9085786690048,None,f,1,0.34275173700007144,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
85,0,85,0,362.20881006700074,None,f,1,0.35465529000066454,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
86,0,86,0,364.2083360540055,None,j,1,0.34112221299437806,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
87,0,87,0,366.3752237830049,None,f,1,0.33600641600060044,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
88,0,88,0,368.69165300500026,None,j,1,0.33861635899666,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
89,0,89,0,371.0247306500023,None,f,1,0.30539448199851904,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
90,0,90,0,373.17522708500474,None,j,1,0.3707947619986953,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
91,0,91,0,375.52498030100105,None,f,1,0.38785613100480987,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
92,0,92,0,377.8918666220052,None,j,1,0.4758996140008094,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
93,0,93,0,380.225121139003,None,j,1,0.4076638559999992,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
94,0,94,0,382.4917436550022,None,f,1,0.3427994209996541,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
95,0,95,0,384.7081754500032,None,f,1,0.33524199800012866,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
96,0,96,0,386.72450698200555,None,f,1,0.32094992299971636,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
97,0,97,0,388.67452718100685,None,f,1,0.2658601950024604,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
98,0,98,0,390.82491494600254,None,j,1,0.4393380960027571,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
99,0,99,0,393.1746068440043,None,j,1,0.3529957979990286,m,19,mingda_green_red,2020_Aug_20_1243,DualColor_green_red,2020.1.2,59.81961610132346,
