trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,polygon_2.started,polygon_2.stopped,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,gender (m/f),age,participant,date,expName,psychopyVersion,frameRate,
56,0,56,0,196.03687694499968,None,j,1,0.29967809899972053,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
57,0,57,0,198.15347803100303,None,j,1,0.31316897299984703,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
58,0,58,0,200.37063241700525,None,j,1,0.29821270499815,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
59,0,59,0,202.16994758500368,None,f,1,0.43037521700171055,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
60,0,60,0,204.20316539000487,None,j,1,0.45133213799999794,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
61,0,61,0,206.48640131300635,None,f,1,0.39154760199744487,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
62,0,62,0,208.71978479099926,None,j,1,0.3123106610000832,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
63,0,63,0,210.56969407400175,None,j,1,0.4086934000006295,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
64,0,64,0,212.93681310900138,None,j,1,0.3483081860031234,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
65,0,65,0,215.15288623900415,None,f,1,0.37691334600094706,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
66,0,66,0,217.20270621400414,None,j,1,0.39131387900124537,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
67,0,67,0,219.10276459300076,None,f,1,0.44106746000034036,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
68,0,68,0,221.45292121800594,None,f,1,0.40572418500232743,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
69,0,69,0,223.80295627600572,None,j,1,0.4297650110020186,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
70,0,70,0,226.1697518660003,None,f,1,0.43177004600147484,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
71,0,71,0,228.1525983419997,None,f,1,0.2987646039982792,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
72,0,72,0,230.25285074100248,None,j,1,0.3635393309959909,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
73,0,73,0,232.23585919900506,None,j,1,0.27751580699987244,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
74,0,74,0,234.43574084099964,None,j,1,0.34887613099999726,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
75,0,75,0,236.6360332500044,None,f,1,0.5929403650006861,m,19,mingda_yellow_green,2020_Aug_20_1253,DualColor_yellow_green,2020.1.2,59.84545426003377,
